61,2018/09/12,Test Brand,1918,9.03,1,F,No Comment
62,2018/09/12,Test Brand,380,3.93,1,F,No Comment
63,2018/09/12,Test Brand,1505,2.69,1,F,No Comment
64,2018/09/12,Test Brand,21,1.04,1,F,No Comment
65,2018/09/12,Test Brand,783,8.58,1,F,No Comment
66,2018/09/12,Test Brand,1022,5.90,1,F,No Comment
67,2018/09/12,Test Brand,1014,2.43,1,F,No Comment
68,2018/09/12,Test Brand,1008,9.46,1,F,No Comment
69,2018/09/12,Test Brand,312,8.66,1,F,No Comment
70,2018/09/12,Test Brand,624,5.08,1,F,No Comment
71,2018/09/12,Test Brand,1265,8.30,1,F,No Comment
72,2018/09/12,Test Brand,533,8.76,1,F,No Comment
73,2018/09/12,Test Brand,616,0.18,1,F,No Comment
74,2018/09/12,Test Brand,613,9.54,1,F,No Comment
75,2018/09/12,Test Brand,1133,0.26,1,F,No Comment
0,2018/09/05,Test Brand,232,5.62,1,F,No Comment
1,2018/09/05,Test Brand,1267,8.33,1,F,No Comment
2,2018/09/05,Test Brand,1163,0.09,1,F,No Comment
3,2018/09/05,Test Brand,40,1.62,1,F,No Comment
4,2018/09/05,Test Brand,678,6.66,1,F,No Comment
5,2018/09/05,Test Brand,820,2.31,1,F,No Comment
6,2018/09/05,Test Brand,1629,6.61,1,F,No Comment
7,2018/09/05,Test Brand,525,2.28,1,F,No Comment
8,2018/09/05,Test Brand,1207,3.54,1,F,No Comment
9,2018/09/05,Test Brand,1033,9.75,1,F,No Comment
10,2018/09/05,Test Brand,1722,5.53,1,F,No Comment
11,2018/09/05,Test Brand,1140,4.87,1,F,No Comment
12,2018/09/05,Test Brand,1886,2.57,1,F,No Comment
13,2018/09/05,Test Brand,675,6.20,1,F,No Comment
14,2018/09/05,Test Brand,409,2.18,1,F,No Comment
15,2018/09/05,Test Brand,252,0.62,1,F,No Comment
16,2018/09/05,Test Brand,856,8.55,1,F,No Comment
17,2018/09/05,Test Brand,897,7.54,1,F,No Comment
18,2018/09/05,Test Brand,1619,3.27,1,F,No Comment
19,2018/09/05,Test Brand,845,9.88,1,F,No Comment
20,2018/09/05,Test Brand,1788,3.30,1,F,No Comment
21,2018/09/05,Test Brand,1803,6.47,1,F,No Comment
22,2018/09/05,Test Brand,1377,0.08,1,F,No Comment
23,2018/09/05,Test Brand,70,7.35,1,F,No Comment
24,2018/09/05,Test Brand,983,5.74,1,F,No Comment
25,2018/09/05,Test Brand,1316,4.17,1,F,No Comment
26,2018/09/05,Test Brand,378,3.97,1,F,No Comment
27,2018/09/05,Test Brand,969,4.19,1,F,No Comment
28,2018/09/05,Test Brand,513,2.25,1,F,No Comment
29,2018/09/05,Test Brand,1822,2.87,1,F,No Comment
30,2018/09/05,Test Brand,1737,0.04,1,F,No Comment
31,2018/09/05,Test Brand,1105,1.23,1,F,No Comment
32,2018/09/05,Test Brand,1014,7.61,1,F,No Comment
33,2018/09/05,Test Brand,742,5.40,1,F,No Comment
34,2018/09/05,Test Brand,808,9.63,1,F,No Comment
35,2018/09/05,Test Brand,835,3.09,1,F,No Comment
36,2018/09/05,Test Brand,643,9.34,1,F,No Comment
37,2018/09/05,Test Brand,1267,3.49,1,F,No Comment
38,2018/09/05,Test Brand,941,9.02,1,F,No Comment
39,2018/09/05,Test Brand,1226,0.40,1,F,No Comment
40,2018/09/05,Test Brand,421,4.08,1,F,No Comment
41,2018/09/05,Test Brand,41,3.48,1,F,No Comment
42,2018/09/05,Test Brand,1990,3.40,1,F,No Comment
43,2018/09/05,Test Brand,401,1.56,1,F,No Comment
44,2018/09/05,Test Brand,633,9.29,1,F,No Comment
45,2018/09/05,Test Brand,776,0.11,1,F,No Comment
46,2018/09/05,Test Brand,138,0.31,1,F,No Comment
47,2018/09/05,Test Brand,1318,4.09,1,F,No Comment
48,2018/09/05,Test Brand,74,0.68,1,F,No Comment
49,2018/09/05,Test Brand,1829,2.18,1,F,No Comment
50,2018/09/05,Test Brand,537,2.24,1,F,No Comment
51,2018/09/05,Test Brand,1550,0.43,1,F,No Comment
52,2018/09/05,Test Brand,1163,9.17,1,F,No Comment
53,2018/09/05,Test Brand,861,7.77,1,F,No Comment
54,2018/09/05,Test Brand,632,2.83,1,F,No Comment
55,2018/09/05,Test Brand,1403,0.75,1,F,No Comment
56,2018/09/05,Test Brand,149,3.77,1,F,No Comment
57,2018/09/05,Test Brand,1653,2.73,1,F,No Comment
58,2018/09/05,Test Brand,1221,4.48,1,F,No Comment
59,2018/09/05,Test Brand,1886,6.63,1,F,No Comment
60,2018/09/05,Test Brand,78,8.05,1,F,No Comment
61,2018/09/05,Test Brand,187,9.38,1,F,No Comment
62,2018/09/05,Test Brand,592,3.87,1,F,No Comment
63,2018/09/05,Test Brand,862,6.16,1,F,No Comment
64,2018/09/05,Test Brand,453,2.84,1,F,No Comment
65,2018/09/05,Test Brand,1343,0.17,1,F,No Comment
66,2018/09/05,Test Brand,1431,9.10,1,F,No Comment
67,2018/09/05,Test Brand,1216,4.46,1,F,No Comment
68,2018/09/05,Test Brand,612,0.26,1,F,No Comment
69,2018/09/05,Test Brand,833,4.92,1,F,No Comment
70,2018/09/05,Test Brand,798,9.82,1,F,No Comment
71,2018/09/05,Test Brand,316,4.63,1,F,No Comment
72,2018/09/05,Test Brand,614,4.08,1,F,No Comment
73,2018/09/05,Test Brand,9,0.25,1,F,No Comment
74,2018/09/05,Test Brand,1239,0.22,1,F,No Comment
75,2018/09/05,Test Brand,1883,3.27,1,F,No Comment
0,2018/08/29,Test Brand,488,1.35,1,F,No Comment
1,2018/08/29,Test Brand,829,4.47,1,F,No Comment
2,2018/08/29,Test Brand,1464,6.00,1,F,No Comment
3,2018/08/29,Test Brand,1718,1.89,1,F,No Comment
4,2018/08/29,Test Brand,295,2.93,1,F,No Comment
5,2018/08/29,Test Brand,1068,9.50,1,F,No Comment
6,2018/08/29,Test Brand,1047,6.64,1,F,No Comment
7,2018/08/29,Test Brand,1225,7.32,1,F,No Comment
8,2018/08/29,Test Brand,1371,9.62,1,F,No Comment
9,2018/08/29,Test Brand,1775,9.74,1,F,No Comment
10,2018/08/29,Test Brand,1801,7.15,1,F,No Comment
11,2018/08/29,Test Brand,1106,3.74,1,F,No Comment
12,2018/08/29,Test Brand,1595,8.70,1,F,No Comment
13,2018/08/29,Test Brand,302,0.57,1,F,No Comment
14,2018/08/29,Test Brand,1142,3.81,1,F,No Comment
15,2018/08/29,Test Brand,1698,0.84,1,F,No Comment
16,2018/08/29,Test Brand,891,0.37,1,F,No Comment
17,2018/08/29,Test Brand,1331,2.91,1,F,No Comment
18,2018/08/29,Test Brand,215,6.67,1,F,No Comment
19,2018/08/29,Test Brand,337,6.41,1,F,No Comment
20,2018/08/29,Test Brand,336,1.87,1,F,No Comment
21,2018/08/29,Test Brand,871,1.45,1,F,No Comment
22,2018/08/29,Test Brand,1201,4.17,1,F,No Comment
23,2018/08/29,Test Brand,292,4.75,1,F,No Comment
24,2018/08/29,Test Brand,659,9.50,1,F,No Comment
25,2018/08/29,Test Brand,38,2.95,1,F,No Comment
26,2018/08/29,Test Brand,325,1.06,1,F,No Comment
27,2018/08/29,Test Brand,1380,6.29,1,F,No Comment
28,2018/08/29,Test Brand,234,2.46,1,F,No Comment
29,2018/08/29,Test Brand,987,8.93,1,F,No Comment
30,2018/08/29,Test Brand,1652,9.74,1,F,No Comment
31,2018/08/29,Test Brand,813,0.20,1,F,No Comment
32,2018/08/29,Test Brand,1768,7.00,1,F,No Comment
33,2018/08/29,Test Brand,1544,9.76,1,F,No Comment
34,2018/08/29,Test Brand,472,5.10,1,F,No Comment
35,2018/08/29,Test Brand,198,6.92,1,F,No Comment
36,2018/08/29,Test Brand,629,5.99,1,F,No Comment
37,2018/08/29,Test Brand,1718,4.86,1,F,No Comment
38,2018/08/29,Test Brand,1595,6.77,1,F,No Comment
39,2018/08/29,Test Brand,1622,3.33,1,F,No Comment
40,2018/08/29,Test Brand,19,7.00,1,F,No Comment
41,2018/08/29,Test Brand,968,2.52,1,F,No Comment
42,2018/08/29,Test Brand,1298,0.69,1,F,No Comment
43,2018/08/29,Test Brand,1706,5.33,1,F,No Comment
44,2018/08/29,Test Brand,1494,4.31,1,F,No Comment
45,2018/08/29,Test Brand,1075,8.71,1,F,No Comment
46,2018/08/29,Test Brand,691,3.79,1,F,No Comment
47,2018/08/29,Test Brand,1177,3.79,1,F,No Comment
48,2018/08/29,Test Brand,359,3.05,1,F,No Comment
49,2018/08/29,Test Brand,662,5.85,1,F,No Comment
50,2018/08/29,Test Brand,1342,9.39,1,F,No Comment
51,2018/08/29,Test Brand,605,4.85,1,F,No Comment
52,2018/08/29,Test Brand,244,5.38,1,F,No Comment
53,2018/08/29,Test Brand,1237,7.34,1,F,No Comment
54,2018/08/29,Test Brand,513,7.08,1,F,No Comment
55,2018/08/29,Test Brand,1545,5.70,1,F,No Comment
56,2018/08/29,Test Brand,1652,3.53,1,F,No Comment
57,2018/08/29,Test Brand,643,9.04,1,F,No Comment
58,2018/08/29,Test Brand,398,7.58,1,F,No Comment
59,2018/08/29,Test Brand,571,8.38,1,F,No Comment
60,2018/08/29,Test Brand,685,8.50,1,F,No Comment
61,2018/08/29,Test Brand,1129,2.31,1,F,No Comment
62,2018/08/29,Test Brand,1385,8.77,1,F,No Comment
63,2018/08/29,Test Brand,360,4.64,1,F,No Comment
64,2018/08/29,Test Brand,1911,0.65,1,F,No Comment
65,2018/08/29,Test Brand,1623,0.02,1,F,No Comment
66,2018/08/29,Test Brand,1623,1.02,1,F,No Comment
67,2018/08/29,Test Brand,1333,9.45,1,F,No Comment
68,2018/08/29,Test Brand,465,6.92,1,F,No Comment
69,2018/08/29,Test Brand,453,9.72,1,F,No Comment
70,2018/08/29,Test Brand,973,2.28,1,F,No Comment
71,2018/08/29,Test Brand,630,7.15,1,F,No Comment
72,2018/08/29,Test Brand,1890,3.43,1,F,No Comment
73,2018/08/29,Test Brand,321,5.25,1,F,No Comment
74,2018/08/29,Test Brand,1408,0.27,1,F,No Comment
75,2018/08/29,Test Brand,898,5.65,1,F,No Comment
0,2018/08/22,Test Brand,1433,8.83,1,F,No Comment
1,2018/08/22,Test Brand,870,7.87,1,F,No Comment
2,2018/08/22,Test Brand,85,8.14,1,F,No Comment
3,2018/08/22,Test Brand,41,7.30,1,F,No Comment
4,2018/08/22,Test Brand,1755,6.40,1,F,No Comment
5,2018/08/22,Test Brand,1032,6.67,1,F,No Comment
6,2018/08/22,Test Brand,556,9.06,1,F,No Comment
7,2018/08/22,Test Brand,1080,6.31,1,F,No Comment
8,2018/08/22,Test Brand,1565,0.85,1,F,No Comment
9,2018/08/22,Test Brand,390,4.92,1,F,No Comment
10,2018/08/22,Test Brand,755,1.12,1,F,No Comment
11,2018/08/22,Test Brand,164,6.62,1,F,No Comment
12,2018/08/22,Test Brand,554,1.81,1,F,No Comment
13,2018/08/22,Test Brand,1952,6.91,1,F,No Comment
14,2018/08/22,Test Brand,1899,0.13,1,F,No Comment
15,2018/08/22,Test Brand,196,9.08,1,F,No Comment
16,2018/08/22,Test Brand,1843,6.89,1,F,No Comment
17,2018/08/22,Test Brand,505,6.93,1,F,No Comment
18,2018/08/22,Test Brand,1166,6.19,1,F,No Comment
19,2018/08/22,Test Brand,1485,7.85,1,F,No Comment
20,2018/08/22,Test Brand,1824,0.17,1,F,No Comment
21,2018/08/22,Test Brand,1687,0.42,1,F,No Comment
22,2018/08/22,Test Brand,1965,0.07,1,F,No Comment
23,2018/08/22,Test Brand,31,4.25,1,F,No Comment
24,2018/08/22,Test Brand,580,9.07,1,F,No Comment
25,2018/08/22,Test Brand,277,9.68,1,F,No Comment
26,2018/08/22,Test Brand,1193,2.64,1,F,No Comment
27,2018/08/22,Test Brand,1907,3.66,1,F,No Comment
28,2018/08/22,Test Brand,1556,7.30,1,F,No Comment
29,2018/08/22,Test Brand,717,6.89,1,F,No Comment
30,2018/08/22,Test Brand,636,4.55,1,F,No Comment
31,2018/08/22,Test Brand,1873,6.59,1,F,No Comment
32,2018/08/22,Test Brand,1859,9.50,1,F,No Comment
33,2018/08/22,Test Brand,430,8.31,1,F,No Comment
34,2018/08/22,Test Brand,709,1.67,1,F,No Comment
35,2018/08/22,Test Brand,952,5.60,1,F,No Comment
36,2018/08/22,Test Brand,1229,8.34,1,F,No Comment
37,2018/08/22,Test Brand,1938,1.94,1,F,No Comment
38,2018/08/22,Test Brand,434,9.63,1,F,No Comment
39,2018/08/22,Test Brand,1768,2.94,1,F,No Comment
40,2018/08/22,Test Brand,1758,7.72,1,F,No Comment
41,2018/08/22,Test Brand,1542,0.09,1,F,No Comment
42,2018/08/22,Test Brand,1864,6.49,1,F,No Comment
43,2018/08/22,Test Brand,188,6.57,1,F,No Comment
44,2018/08/22,Test Brand,1371,7.97,1,F,No Comment
45,2018/08/22,Test Brand,841,6.63,1,F,No Comment
46,2018/08/22,Test Brand,1896,2.51,1,F,No Comment
47,2018/08/22,Test Brand,1276,7.87,1,F,No Comment
48,2018/08/22,Test Brand,732,8.17,1,F,No Comment
49,2018/08/22,Test Brand,1059,5.44,1,F,No Comment
50,2018/08/22,Test Brand,1401,7.90,1,F,No Comment
51,2018/08/22,Test Brand,1790,1.97,1,F,No Comment
52,2018/08/22,Test Brand,492,9.39,1,F,No Comment
53,2018/08/22,Test Brand,1954,8.49,1,F,No Comment
54,2018/08/22,Test Brand,1091,7.27,1,F,No Comment
55,2018/08/22,Test Brand,794,0.08,1,F,No Comment
56,2018/08/22,Test Brand,1621,0.78,1,F,No Comment
57,2018/08/22,Test Brand,253,8.98,1,F,No Comment
58,2018/08/22,Test Brand,948,1.08,1,F,No Comment
59,2018/08/22,Test Brand,859,2.66,1,F,No Comment
60,2018/08/22,Test Brand,1510,9.11,1,F,No Comment
61,2018/08/22,Test Brand,1525,9.57,1,F,No Comment
62,2018/08/22,Test Brand,1023,4.10,1,F,No Comment
63,2018/08/22,Test Brand,1989,3.69,1,F,No Comment
64,2018/08/22,Test Brand,351,3.17,1,F,No Comment
65,2018/08/22,Test Brand,765,6.39,1,F,No Comment
66,2018/08/22,Test Brand,1540,1.38,1,F,No Comment
67,2018/08/22,Test Brand,145,3.12,1,F,No Comment
68,2018/08/22,Test Brand,529,1.94,1,F,No Comment
69,2018/08/22,Test Brand,1636,9.81,1,F,No Comment
70,2018/08/22,Test Brand,993,4.40,1,F,No Comment
71,2018/08/22,Test Brand,667,2.65,1,F,No Comment
72,2018/08/22,Test Brand,1723,1.08,1,F,No Comment
73,2018/08/22,Test Brand,764,0.36,1,F,No Comment
74,2018/08/22,Test Brand,1508,2.74,1,F,No Comment
75,2018/08/22,Test Brand,1376,3.61,1,F,No Comment
0,2018/08/15,Test Brand,1189,8.41,1,F,No Comment
1,2018/08/15,Test Brand,1280,5.98,1,F,No Comment
2,2018/08/15,Test Brand,106,5.88,1,F,No Comment
3,2018/08/15,Test Brand,1618,4.96,1,F,No Comment
4,2018/08/15,Test Brand,144,2.80,1,F,No Comment
5,2018/08/15,Test Brand,1513,2.78,1,F,No Comment
6,2018/08/15,Test Brand,827,7.37,1,F,No Comment
7,2018/08/15,Test Brand,1832,3.87,1,F,No Comment
8,2018/08/15,Test Brand,1934,5.90,1,F,No Comment
9,2018/08/15,Test Brand,1757,8.67,1,F,No Comment
10,2018/08/15,Test Brand,95,4.72,1,F,No Comment
11,2018/08/15,Test Brand,121,1.26,1,F,No Comment
12,2018/08/15,Test Brand,1118,8.07,1,F,No Comment
13,2018/08/15,Test Brand,1298,8.35,1,F,No Comment
14,2018/08/15,Test Brand,345,3.72,1,F,No Comment
15,2018/08/15,Test Brand,493,6.04,1,F,No Comment
16,2018/08/15,Test Brand,404,7.02,1,F,No Comment
17,2018/08/15,Test Brand,272,0.46,1,F,No Comment
18,2018/08/15,Test Brand,1781,9.34,1,F,No Comment
19,2018/08/15,Test Brand,901,1.16,1,F,No Comment
20,2018/08/15,Test Brand,1213,5.67,1,F,No Comment
21,2018/08/15,Test Brand,1238,7.60,1,F,No Comment
22,2018/08/15,Test Brand,404,9.93,1,F,No Comment
23,2018/08/15,Test Brand,147,4.76,1,F,No Comment
24,2018/08/15,Test Brand,45,1.96,1,F,No Comment
25,2018/08/15,Test Brand,1294,9.26,1,F,No Comment
26,2018/08/15,Test Brand,839,7.11,1,F,No Comment
27,2018/08/15,Test Brand,1925,2.17,1,F,No Comment
28,2018/08/15,Test Brand,1074,9.17,1,F,No Comment
29,2018/08/15,Test Brand,1628,1.94,1,F,No Comment
30,2018/08/15,Test Brand,39,6.56,1,F,No Comment
31,2018/08/15,Test Brand,1050,2.40,1,F,No Comment
32,2018/08/15,Test Brand,489,9.93,1,F,No Comment
33,2018/08/15,Test Brand,389,5.97,1,F,No Comment
34,2018/08/15,Test Brand,1824,4.33,1,F,No Comment
35,2018/08/15,Test Brand,734,4.82,1,F,No Comment
36,2018/08/15,Test Brand,1185,4.71,1,F,No Comment
37,2018/08/15,Test Brand,937,3.11,1,F,No Comment
38,2018/08/15,Test Brand,208,2.34,1,F,No Comment
39,2018/08/15,Test Brand,32,5.14,1,F,No Comment
40,2018/08/15,Test Brand,1569,9.99,1,F,No Comment
41,2018/08/15,Test Brand,1139,8.99,1,F,No Comment
42,2018/08/15,Test Brand,1110,4.15,1,F,No Comment
43,2018/08/15,Test Brand,820,9.78,1,F,No Comment
44,2018/08/15,Test Brand,865,5.73,1,F,No Comment
45,2018/08/15,Test Brand,1576,6.61,1,F,No Comment
46,2018/08/15,Test Brand,1472,9.97,1,F,No Comment
47,2018/08/15,Test Brand,53,7.13,1,F,No Comment
48,2018/08/15,Test Brand,1950,3.27,1,F,No Comment
49,2018/08/15,Test Brand,1370,4.04,1,F,No Comment
50,2018/08/15,Test Brand,1393,0.23,1,F,No Comment
51,2018/08/15,Test Brand,1381,8.82,1,F,No Comment
52,2018/08/15,Test Brand,248,4.60,1,F,No Comment
53,2018/08/15,Test Brand,230,7.67,1,F,No Comment
54,2018/08/15,Test Brand,264,2.54,1,F,No Comment
55,2018/08/15,Test Brand,241,6.47,1,F,No Comment
56,2018/08/15,Test Brand,665,2.47,1,F,No Comment
57,2018/08/15,Test Brand,810,6.50,1,F,No Comment
58,2018/08/15,Test Brand,264,5.12,1,F,No Comment
59,2018/08/15,Test Brand,1075,4.38,1,F,No Comment
60,2018/08/15,Test Brand,1565,3.59,1,F,No Comment
61,2018/08/15,Test Brand,1145,6.86,1,F,No Comment
62,2018/08/15,Test Brand,224,2.21,1,F,No Comment
63,2018/08/15,Test Brand,1114,3.31,1,F,No Comment
64,2018/08/15,Test Brand,74,7.15,1,F,No Comment
65,2018/08/15,Test Brand,345,0.18,1,F,No Comment
66,2018/08/15,Test Brand,814,4.72,1,F,No Comment
67,2018/08/15,Test Brand,120,9.47,1,F,No Comment
68,2018/08/15,Test Brand,650,6.08,1,F,No Comment
69,2018/08/15,Test Brand,104,2.55,1,F,No Comment
70,2018/08/15,Test Brand,942,8.27,1,F,No Comment
71,2018/08/15,Test Brand,1456,8.92,1,F,No Comment
72,2018/08/15,Test Brand,635,8.12,1,F,No Comment
73,2018/08/15,Test Brand,427,7.86,1,F,No Comment
74,2018/08/15,Test Brand,710,6.81,1,F,No Comment
75,2018/08/15,Test Brand,1968,5.55,1,F,No Comment
0,2018/08/08,Test Brand,1574,9.05,1,F,No Comment
1,2018/08/08,Test Brand,1771,6.79,1,F,No Comment
2,2018/08/08,Test Brand,1614,1.09,1,F,No Comment
3,2018/08/08,Test Brand,1960,4.36,1,F,No Comment
4,2018/08/08,Test Brand,601,7.75,1,F,No Comment
5,2018/08/08,Test Brand,1723,4.49,1,F,No Comment
6,2018/08/08,Test Brand,137,2.45,1,F,No Comment
7,2018/08/08,Test Brand,523,6.04,1,F,No Comment
8,2018/08/08,Test Brand,836,0.29,1,F,No Comment
9,2018/08/08,Test Brand,0,4.48,1,F,No Comment
10,2018/08/08,Test Brand,1966,8.46,1,F,No Comment
11,2018/08/08,Test Brand,322,5.20,1,F,No Comment
12,2018/08/08,Test Brand,1881,3.24,1,F,No Comment
13,2018/08/08,Test Brand,257,4.44,1,F,No Comment
14,2018/08/08,Test Brand,145,7.56,1,F,No Comment
15,2018/08/08,Test Brand,1365,0.91,1,F,No Comment
16,2018/08/08,Test Brand,1961,1.60,1,F,No Comment
17,2018/08/08,Test Brand,1597,3.11,1,F,No Comment
18,2018/08/08,Test Brand,196,5.70,1,F,No Comment
19,2018/08/08,Test Brand,1712,5.75,1,F,No Comment
20,2018/08/08,Test Brand,1685,6.12,1,F,No Comment
21,2018/08/08,Test Brand,1006,5.06,1,F,No Comment
22,2018/08/08,Test Brand,85,8.66,1,F,No Comment
23,2018/08/08,Test Brand,220,2.76,1,F,No Comment
24,2018/08/08,Test Brand,1857,3.74,1,F,No Comment
25,2018/08/08,Test Brand,50,2.08,1,F,No Comment
26,2018/08/08,Test Brand,1181,1.58,1,F,No Comment
27,2018/08/08,Test Brand,1211,9.03,1,F,No Comment
28,2018/08/08,Test Brand,984,3.60,1,F,No Comment
29,2018/08/08,Test Brand,1970,1.85,1,F,No Comment
30,2018/08/08,Test Brand,576,2.53,1,F,No Comment
31,2018/08/08,Test Brand,106,3.19,1,F,No Comment
32,2018/08/08,Test Brand,804,6.12,1,F,No Comment
33,2018/08/08,Test Brand,801,5.61,1,F,No Comment
34,2018/08/08,Test Brand,1504,9.98,1,F,No Comment
35,2018/08/08,Test Brand,799,2.79,1,F,No Comment
36,2018/08/08,Test Brand,449,1.21,1,F,No Comment
37,2018/08/08,Test Brand,1308,7.74,1,F,No Comment
38,2018/08/08,Test Brand,1245,0.04,1,F,No Comment
39,2018/08/08,Test Brand,654,6.04,1,F,No Comment
40,2018/08/08,Test Brand,673,8.95,1,F,No Comment
41,2018/08/08,Test Brand,730,5.28,1,F,No Comment
42,2018/08/08,Test Brand,434,0.12,1,F,No Comment
43,2018/08/08,Test Brand,1316,5.02,1,F,No Comment
44,2018/08/08,Test Brand,1531,1.09,1,F,No Comment
45,2018/08/08,Test Brand,1200,8.51,1,F,No Comment
46,2018/08/08,Test Brand,1372,5.93,1,F,No Comment
47,2018/08/08,Test Brand,1752,1.38,1,F,No Comment
48,2018/08/08,Test Brand,1447,4.29,1,F,No Comment
49,2018/08/08,Test Brand,494,6.73,1,F,No Comment
50,2018/08/08,Test Brand,970,8.52,1,F,No Comment
51,2018/08/08,Test Brand,372,8.45,1,F,No Comment
52,2018/08/08,Test Brand,34,3.59,1,F,No Comment
53,2018/08/08,Test Brand,1640,8.01,1,F,No Comment
54,2018/08/08,Test Brand,52,2.80,1,F,No Comment
55,2018/08/08,Test Brand,426,4.96,1,F,No Comment
56,2018/08/08,Test Brand,1650,1.24,1,F,No Comment
57,2018/08/08,Test Brand,1274,6.92,1,F,No Comment
58,2018/08/08,Test Brand,1232,8.99,1,F,No Comment
59,2018/08/08,Test Brand,529,4.12,1,F,No Comment
60,2018/08/08,Test Brand,710,7.39,1,F,No Comment
61,2018/08/08,Test Brand,123,0.37,1,F,No Comment
62,2018/08/08,Test Brand,64,0.32,1,F,No Comment
63,2018/08/08,Test Brand,1054,2.33,1,F,No Comment
64,2018/08/08,Test Brand,1678,0.15,1,F,No Comment
65,2018/08/08,Test Brand,46,7.44,1,F,No Comment
66,2018/08/08,Test Brand,1415,2.96,1,F,No Comment
67,2018/08/08,Test Brand,1022,6.95,1,F,No Comment
68,2018/08/08,Test Brand,869,5.06,1,F,No Comment
69,2018/08/08,Test Brand,1581,0.63,1,F,No Comment
70,2018/08/08,Test Brand,133,3.49,1,F,No Comment
71,2018/08/08,Test Brand,644,7.15,1,F,No Comment
72,2018/08/08,Test Brand,1524,5.81,1,F,No Comment
73,2018/08/08,Test Brand,1042,8.17,1,F,No Comment
74,2018/08/08,Test Brand,188,8.27,1,F,No Comment
75,2018/08/08,Test Brand,623,7.91,1,F,No Comment
0,2018/08/01,Test Brand,371,4.85,1,F,No Comment
1,2018/08/01,Test Brand,1575,1.51,1,F,No Comment
2,2018/08/01,Test Brand,868,2.32,1,F,No Comment
